date_updated,category_id,category_name,product_id,product_url,meta_title,title_content,meta_img,img_content
2021-11-05 21:13:20.287256,4,Toner,624,https://www.lookfantastic.com/sukin-mist-lavender-toner-125ml/12552283.html,"<meta content=""Sukin Mist Lavender Toner 125ml"" property=""og:title""/>",Sukin Mist Lavender Toner 125ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12552283-2024864254427311.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12552283-2024864254427311.jpg
2021-11-05 21:13:50.055980,4,Toner,625,https://www.lookfantastic.com/elizabeth-arden-ceramide-purifying-toner-200ml/10305956.html,"<meta content=""Elizabeth Arden Ceramide Purifying Toner (200ml)"" property=""og:title""/>",Elizabeth Arden Ceramide Purifying Toner (200ml),"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10305956-1984872052032489.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10305956-1984872052032489.jpg
2021-11-05 21:14:20.116617,4,Toner,626,https://www.lookfantastic.com/garnier-natural-rose-water-toner-for-sensitive-skin-200ml/12171438.html,"<meta content=""Garnier Natural Rose Water Toner for Sensitive Skin 200ml"" property=""og:title""/>",Garnier Natural Rose Water Toner for Sensitive Skin 200ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12171438-9074767645021594.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12171438-9074767645021594.jpg
2021-11-05 21:14:50.256967,4,Toner,627,https://www.lookfantastic.com/lancome-tonique-douceur-toner-various-sizes/11185393.html,"<meta content=""Lancôme Tonique Douceur Toner (Various Sizes)"" property=""og:title""/>",Lancôme Tonique Douceur Toner (Various Sizes),"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11185393-9084337654841489.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11185393-9084337654841489.jpg
2021-11-05 21:15:21.713397,4,Toner,628,https://www.lookfantastic.com/murad-hydrating-toner-180ml/12086583.html,"<meta content=""Murad Hydrating Toner 180ml"" property=""og:title""/>",Murad Hydrating Toner 180ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12086583-7044662889674636.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12086583-7044662889674636.jpg
2021-11-05 21:15:51.854375,4,Toner,629,https://www.lookfantastic.com/nip-fab-vitamin-c-fix-tonic-100ml/12192684.html,"<meta content=""NIP+FAB Vitamin C Fix Tonic 100ml"" property=""og:title""/>",NIP+FAB Vitamin C Fix Tonic 100ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12192684-2194688574471945.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12192684-2194688574471945.jpg
2021-11-05 21:16:20.520100,4,Toner,630,https://www.lookfantastic.com/peter-thomas-roth-glycolic-acid-8-toner/11520699.html,"<meta content=""Peter Thomas Roth Glycolic Acid 8% Toner"" property=""og:title""/>",Peter Thomas Roth Glycolic Acid 8% Toner,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11520699-3544519582806249.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11520699-3544519582806249.jpg
2021-11-05 21:16:51.400568,4,Toner,631,https://www.lookfantastic.com/nip-fab-retinol-fix-tonic-extreme-100ml/12192675.html,"<meta content=""NIP+FAB Retinol Fix Tonic Extreme 100ml"" property=""og:title""/>",NIP+FAB Retinol Fix Tonic Extreme 100ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12192675-1854688573126967.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12192675-1854688573126967.jpg
2021-11-05 21:17:20.036883,4,Toner,632,https://www.lookfantastic.com/darphin-intral-toner-200ml/10365919.html,"<meta content=""Darphin Intral Toner (200ml)"" property=""og:title""/>",Darphin Intral Toner (200ml),"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10365919-1034866654746655.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10365919-1034866654746655.jpg
2021-11-05 21:17:50.094686,4,Toner,633,https://www.lookfantastic.com/bobbi-brown-extra-treatment-lotion-150ml/11511561.html,"<meta content=""Bobbi Brown Extra Treatment Lotion 150ml"" property=""og:title""/>",Bobbi Brown Extra Treatment Lotion 150ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11511561-9924503170148594.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11511561-9924503170148594.jpg
2021-11-05 21:18:19.920373,4,Toner,634,https://www.lookfantastic.com/madara-balancing-toner-200ml/11328744.html,"<meta content=""MÁDARA Balancing Toner 200ml"" property=""og:title""/>",MÁDARA Balancing Toner 200ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11328744-9434414048435638.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11328744-9434414048435638.jpg
2021-11-05 21:18:49.924309,4,Toner,635,https://www.lookfantastic.com/natio-rehydrating-toner-200ml/10562427.html,"<meta content=""Natio Rehydrating Toner (200ml)"" property=""og:title""/>",Natio Rehydrating Toner (200ml),"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10562427-7100444126649408.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10562427-7100444126649408.jpg
2021-11-05 21:19:20.680798,4,Toner,636,https://www.lookfantastic.com/oh-k-sos-ph-balancing-gel-toner/12434723.html,"<meta content=""Oh K! SOS PH Balancing Gel Toner"" property=""og:title""/>",Oh K! SOS PH Balancing Gel Toner,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12434723-1434808338233480.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12434723-1434808338233480.jpg
2021-11-05 21:19:49.946036,4,Toner,637,https://www.lookfantastic.com/holika-holika-good-cera-super-ceramide-toner/11693545.html,"<meta content=""Holika Holika Good Cera Super Ceramide Toner"" property=""og:title""/>",Holika Holika Good Cera Super Ceramide Toner,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11693545-2024559169177621.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11693545-2024559169177621.jpg
2021-11-05 21:20:20.479999,4,Toner,638,https://www.lookfantastic.com/the-ritual-of-namaste-clarifying-facial-toner/12063723.html,"<meta content=""Rituals The Ritual of Namaste Clarifying Facial Toner "" property=""og:title""/>",Rituals The Ritual of Namaste Clarifying Facial Toner ,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12063723-8004657693608099.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12063723-8004657693608099.jpg
2021-11-05 21:20:50.565129,4,Toner,639,https://www.lookfantastic.com/holika-holika-aloe-soothing-essence-98-toner/12061936.html,"<meta content=""Holika Holika Aloe Soothing Essence 98% Toner"" property=""og:title""/>",Holika Holika Aloe Soothing Essence 98% Toner,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12061936-9194674040834482.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12061936-9194674040834482.jpg
2021-11-05 21:21:19.878596,4,Toner,640,https://www.lookfantastic.com/mavala-clean-comfort-caress-toning-lotion-200ml/11484410.html,"<meta content=""Mavala Clean &amp; Comfort Caress Toning Lotion 200ml"" property=""og:title""/>",Mavala Clean & Comfort Caress Toning Lotion 200ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11484410-6604490022963432.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11484410-6604490022963432.jpg
2021-11-05 21:21:50.800326,4,Toner,641,https://www.lookfantastic.com/mavala-pore-detox-perfecting-toning-lotion-200ml/11484407.html,"<meta content=""Mavala Pore Detox Perfecting Toning Lotion 200ml"" property=""og:title""/>",Mavala Pore Detox Perfecting Toning Lotion 200ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11484407-7044490022868227.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11484407-7044490022868227.jpg
2021-11-05 21:22:20.717647,4,Toner,642,https://www.lookfantastic.com/weleda-refining-toner-100ml/10540670.html,"<meta content=""Weleda Refining Toner (100ml)"" property=""og:title""/>",Weleda Refining Toner (100ml),"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10540670-1614633373431539.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10540670-1614633373431539.jpg
2021-11-05 21:22:49.735744,4,Toner,643,https://www.lookfantastic.com/madara-clarifying-toner-200ml/11328743.html,"<meta content=""MÁDARA Clarifying Toner 200ml"" property=""og:title""/>",MÁDARA Clarifying Toner 200ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11328743-8154414048405932.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11328743-8154414048405932.jpg
2021-11-05 21:23:19.841095,4,Toner,644,https://www.lookfantastic.com/garnier-natural-aloe-extract-toner-for-normal-skin-200ml/12171435.html,"<meta content=""Garnier Natural Aloe Extract Toner for Normal Skin 200ml"" property=""og:title""/>",Garnier Natural Aloe Extract Toner for Normal Skin 200ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12171435-9394772056182228.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12171435-9394772056182228.jpg
2021-11-05 21:23:49.838707,4,Toner,645,https://www.lookfantastic.com/strivectin-tri-phase-daily-glow-toner-147ml/12024345.html,"<meta content=""StriVectin Tri-Phase Daily Glow Toner 147ml"" property=""og:title""/>",StriVectin Tri-Phase Daily Glow Toner 147ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12024345-3484901837095101.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12024345-3484901837095101.jpg
2021-11-05 21:24:19.715744,4,Toner,646,https://www.lookfantastic.com/aromaworks-purity-face-toner-100ml/11328801.html,"<meta content=""AromaWorks Purity Face Toner 100ml"" property=""og:title""/>",AromaWorks Purity Face Toner 100ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11328801-4764774858881279.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11328801-4764774858881279.jpg
2021-11-05 21:24:49.683651,4,Toner,647,https://www.lookfantastic.com/renu-soft-touch-toner-180ml/10556721.html,"<meta content=""RENU Soft Touch Toner 180ml"" property=""og:title""/>",RENU Soft Touch Toner 180ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10556721-1044817584207608.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10556721-1044817584207608.jpg
2021-11-05 21:25:19.654049,4,Toner,648,https://www.lookfantastic.com/holika-holika-ac-mild-toner/12061928.html,"<meta content=""Holika Holika AC MILD Toner"" property=""og:title""/>",Holika Holika AC MILD Toner,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12061928-1654673547636081.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12061928-1654673547636081.jpg
2021-11-05 21:25:49.757336,4,Toner,649,https://www.lookfantastic.com/embryolisse-eau-de-beaute-rosamelis-flower-waters-toner/12220279.html,"<meta content=""Embryolisse Eau De Beaute Rosamelis - Flower Waters Toner"" property=""og:title""/>",Embryolisse Eau De Beaute Rosamelis - Flower Waters Toner,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12220279-1414738543648821.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12220279-1414738543648821.jpg
2021-11-05 21:26:19.693762,4,Toner,650,https://www.lookfantastic.com/holika-holika-less-on-skin-toner/11693551.html,"<meta content=""Holika Holika Less On Skin Toner"" property=""og:title""/>",Holika Holika Less On Skin Toner,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11693551-5354559169494853.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11693551-5354559169494853.jpg
2021-11-05 21:26:50.222369,4,Toner,651,https://www.lookfantastic.com/by-terry-detoxilyn-city-essence-toner/11729219.html,"<meta content=""By Terry Detoxilyn City Essence Toner"" property=""og:title""/>",By Terry Detoxilyn City Essence Toner,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11729219-4994572627206832.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11729219-4994572627206832.jpg
2021-11-05 21:27:19.613865,4,Toner,717,https://www.lookfantastic.com/pai-lotus-and-orange-blossom-bioaffinity-skin-tonic-50ml/10528442.html,"<meta content=""Pai Lotus and Orange Blossom BioAffinity Toner 50ml"" property=""og:title""/>",Pai Lotus and Orange Blossom BioAffinity Toner 50ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10528442-1414775640035796.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10528442-1414775640035796.jpg
2021-11-05 21:27:49.832110,4,Toner,718,https://www.lookfantastic.com/the-organic-pharmacy-herbal-toner-100ml/12100151.html,"<meta content=""The Organic Pharmacy Herbal Toner 100ml"" property=""og:title""/>",The Organic Pharmacy Herbal Toner 100ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12100151-8424879050374196.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12100151-8424879050374196.jpg
2021-11-05 21:28:19.567851,4,Toner,719,https://www.lookfantastic.com/avant-skincare-proactive-mandelic-acid-restoring-and-anti-pollution-toner-200ml/12542198.html,"<meta content=""Avant Skincare Proactive Mandelic Acid Restoring and Anti-Pollution Toner 200ml"" property=""og:title""/>",Avant Skincare Proactive Mandelic Acid Restoring and Anti-Pollution Toner 200ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12542198-6454774020616065.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12542198-6454774020616065.jpg
2021-11-05 21:28:49.535073,4,Toner,720,https://www.lookfantastic.com/holika-holika-prime-youth-black-snail-repair-toner/11693554.html,"<meta content=""Holika Holika Prime Youth Black Snail Repair Toner"" property=""og:title""/>",Holika Holika Prime Youth Black Snail Repair Toner,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11693554-1994559169596118.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11693554-1994559169596118.jpg
2021-11-05 21:29:19.693387,4,Toner,741,https://www.lookfantastic.com/a-kin-rose-mist-toner-150ml/12026926.html,"<meta content=""A'kin Rose Mist Toner 150ml"" property=""og:title""/>",A'kin Rose Mist Toner 150ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12026926-1684877465916507.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12026926-1684877465916507.jpg
2021-11-05 22:55:12.140065,3,Peel,391,https://www.lookfantastic.com/the-ordinary-lactic-acid-10-ha-2-superficial-peeling-formulation-30ml/11363400.html,"<meta content=""The Ordinary Lactic Acid 10% + HA 2% Superficial Peeling Formulation 30ml"" property=""og:title""/>",The Ordinary Lactic Acid 10% + HA 2% Superficial Peeling Formulation 30ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11363400-3424901839732077.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11363400-3424901839732077.jpg
2021-11-05 22:55:15.035753,3,Peel,392,https://www.lookfantastic.com/the-ordinary-lactic-acid-5-ha-2-superficial-peeling-formulation-30ml/11363397.html,"<meta content=""The Ordinary Lactic Acid 5% + HA 2% Superficial Peeling Formulation 30ml"" property=""og:title""/>",The Ordinary Lactic Acid 5% + HA 2% Superficial Peeling Formulation 30ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11363397-7454901836926420.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11363397-7454901836926420.jpg
2021-11-05 22:55:44.895920,3,Peel,393,https://www.lookfantastic.com/the-inkey-list-apple-cider-vinegar-acid-peel-30ml/12435693.html,"<meta content=""The INKEY List Apple Cider Vinegar Acid Peel 30ml"" property=""og:title""/>",The INKEY List Apple Cider Vinegar Acid Peel 30ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12435693-8144896394970631.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12435693-8144896394970631.jpg
2021-11-05 22:56:14.812787,3,Peel,395,https://www.lookfantastic.com/ahava-single-use-facial-renewal-peel-8ml/12054130.html,"<meta content=""AHAVA Single Use Facial Renewal Peel 8ml"" property=""og:title""/>",AHAVA Single Use Facial Renewal Peel 8ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12054130-5504660542366459.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12054130-5504660542366459.jpg
2021-11-05 22:56:44.816899,3,Peel,396,https://www.lookfantastic.com/pixi-peel-and-polish/11384921.html,"<meta content=""PIXI Peel and Polish"" property=""og:title""/>",PIXI Peel and Polish,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11384921-1444454794781463.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11384921-1444454794781463.jpg
2021-11-05 22:57:14.946609,3,Peel,398,https://www.lookfantastic.com/murad-replenishing-multi-acid-peel-100ml/12245718.html,"<meta content=""Murad Replenishing Multi-Acid Peel 100ml"" property=""og:title""/>",Murad Replenishing Multi-Acid Peel 100ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12245718-2104706977792023.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12245718-2104706977792023.jpg
2021-11-05 22:57:44.781613,3,Peel,399,https://www.lookfantastic.com/peter-thomas-roth-firmx-peeling-gel-100ml/11289133.html,"<meta content=""Peter Thomas Roth FirmX Peeling Gel 100ml"" property=""og:title""/>",Peter Thomas Roth FirmX Peeling Gel 100ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11289133-6074444634087967.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11289133-6074444634087967.jpg
2021-11-05 22:58:14.885199,3,Peel,400,https://www.lookfantastic.com/peter-thomas-roth-peptide-21-amino-acid-exfoliating-peel-pads-60-pads/12128571.html,"<meta content=""Peter Thomas Roth Peptide 21 Amino Acid Exfoliating Peel Pads - 60 Pads"" property=""og:title""/>",Peter Thomas Roth Peptide 21 Amino Acid Exfoliating Peel Pads - 60 Pads,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12128571-1804866599249271.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12128571-1804866599249271.jpg
2021-11-05 22:58:44.732309,3,Peel,401,https://www.lookfantastic.com/lancer-skincare-caviar-lime-acid-peel-50ml/11542313.html,"<meta content=""Lancer Skincare Caviar Lime Acid Peel 50ml"" property=""og:title""/>",Lancer Skincare Caviar Lime Acid Peel 50ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11542313-1824871548595433.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11542313-1824871548595433.jpg
2021-11-05 22:59:14.744121,3,Peel,408,https://www.lookfantastic.com/radical-skincare-express-delivery-enzyme-peel-50ml/11296467.html,"<meta content=""Radical Skincare Express Delivery Enzyme Peel 50ml"" property=""og:title""/>",Radical Skincare Express Delivery Enzyme Peel 50ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11296467-2014866345555990.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11296467-2014866345555990.jpg
2021-11-05 22:59:44.745833,3,Peel,409,https://www.lookfantastic.com/dermalogica-rapid-reveal-peel/11853575.html,"<meta content=""Dermalogica Rapid Reveal Peel"" property=""og:title""/>",Dermalogica Rapid Reveal Peel,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11853575-2254610788114242.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11853575-2254610788114242.jpg
2021-11-05 23:00:14.703931,3,Peel,410,https://www.lookfantastic.com/radical-skincare-detox-charcoal-enzyme-peel-50ml/12291567.html,"<meta content=""Radical Skincare Detox Charcoal Enzyme Peel 50ml"" property=""og:title""/>",Radical Skincare Detox Charcoal Enzyme Peel 50ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12291567-1074705138713471.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12291567-1074705138713471.jpg
2021-11-05 23:00:44.630352,3,Peel,415,https://www.lookfantastic.com/mavala-skin-vitality-beauty-enhancing-micro-peel-65ml/11484403.html,"<meta content=""Mavala Skin Vitality Beauty Enhancing Micro-Peel 65ml"" property=""og:title""/>",Mavala Skin Vitality Beauty Enhancing Micro-Peel 65ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11484403-7684490022740175.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11484403-7684490022740175.jpg
2021-11-05 23:01:14.518909,3,Peel,416,https://www.lookfantastic.com/goldfaden-md-fresh-a-peel-multi-acid-resurfacing-peel-50ml/12026257.html,"<meta content=""Goldfaden MD Fresh A Peel Multi Acid Resurfacing Peel 50ml"" property=""og:title""/>",Goldfaden MD Fresh A Peel Multi Acid Resurfacing Peel 50ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12026257-4784896467342865.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12026257-4784896467342865.jpg
2021-11-05 23:01:44.847157,3,Peel,418,https://www.lookfantastic.com/comfort-zone-sublime-skin-peel-pad-14-pack/11447250.html,"<meta content=""Comfort Zone Sublime Skin Peel Pad (14 Pack)"" property=""og:title""/>",Comfort Zone Sublime Skin Peel Pad (14 Pack),"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11447250-1964788266269035.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11447250-1964788266269035.jpg
2021-11-05 23:02:14.626847,3,Peel,420,https://www.lookfantastic.com/comfort-zone-essential-peeling-60ml/11447209.html,"<meta content=""Comfort Zone Essential Peeling 60ml"" property=""og:title""/>",Comfort Zone Essential Peeling 60ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11447209-7394788268797573.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11447209-7394788268797573.jpg
2021-11-05 23:02:44.623241,3,Peel,394,https://www.lookfantastic.com/elemis-papaya-enzyme-peel-50ml/10365474.html,"<meta content=""Elemis Papaya Enzyme Peel 50ml"" property=""og:title""/>",Elemis Papaya Enzyme Peel 50ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10365474-4824891240713450.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10365474-4824891240713450.jpg
2021-11-05 23:03:15.020327,3,Peel,397,https://www.lookfantastic.com/elizabeth-arden-visible-difference-peel-reveal-revitalizing-mask-50ml/10626212.html,"<meta content=""Elizabeth Arden Visible Difference Peel &amp; Reveal Revitalizing Mask (50ml)"" property=""og:title""/>",Elizabeth Arden Visible Difference Peel & Reveal Revitalizing Mask (50ml),"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10626212-7454871319603021.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10626212-7454871319603021.jpg
2021-11-05 23:03:44.717509,3,Peel,402,https://www.lookfantastic.com/alpha-h-beauty-sleep-power-peel-50ml/11282237.html,"<meta content=""Alpha-H Beauty Sleep Power Peel 50ml"" property=""og:title""/>",Alpha-H Beauty Sleep Power Peel 50ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11282237-1094906254687999.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11282237-1094906254687999.jpg
2021-11-05 23:04:14.894907,3,Peel,403,https://www.lookfantastic.com/elemis-peptide4-overnight-radiance-peel-30ml/12435919.html,"<meta content=""Elemis Peptide4 Overnight Radiance Peel 30ml"" property=""og:title""/>",Elemis Peptide4 Overnight Radiance Peel 30ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12435919-9504891245363279.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12435919-9504891245363279.jpg
2021-11-05 23:04:44.663864,3,Peel,404,https://www.lookfantastic.com/pixi-hydrating-milky-peel-80ml/12040137.html,"<meta content=""PIXI Hydrating Milky Peel 80ml"" property=""og:title""/>",PIXI Hydrating Milky Peel 80ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12040137-6604896392037246.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12040137-6604896392037246.jpg
2021-11-05 23:05:14.494692,3,Peel,405,https://www.lookfantastic.com/embryolisse-gentle-night-peeling-care-radiance-secret-40ml/11719395.html,"<meta content=""Embryolisse Gentle Night Peeling Care Radiance Secret 40ml"" property=""og:title""/>",Embryolisse Gentle Night Peeling Care Radiance Secret 40ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11719395-2084588776554646.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11719395-2084588776554646.jpg
2021-11-05 23:05:44.813818,3,Peel,406,https://www.lookfantastic.com/estee-lauder-perfectionist-pro-instant-resurfacing-peel-with-9.9-ahas-bha/12040206.html,,,HTTPError,404
